t_s,z_true_m,z_raw_tof,z_mov_avg_10,z_lp_iir_085,z_complementary_098,z_kf1_1state,z_kf1_2state,z_kf1_3state,z_kalman9D_fw
6.76,1.0,0.996862,0.999673,0.99963,0.998691,0.999284,1.000395,1.00064,0.998764
6.765,1.0,0.996862,0.999673,0.99963,0.998667,0.999284,1.000422,1.000708,0.998756
6.77,1.0,0.996862,0.999673,0.99963,0.998644,0.999284,1.000449,1.000778,0.998749
6.775,1.0,0.996862,0.999673,0.99963,0.99862,0.999284,1.000476,1.000848,0.998742
6.78,1.0,1.002933,0.999955,1.000125,0.998683,1.001399,1.001198,1.001415,0.999094
6.785,1.0,1.002933,0.999955,1.000125,0.998662,1.001399,1.001254,1.001504,0.999091
6.79,1.0,1.002933,0.999955,1.000125,0.99864,1.001399,1.001311,1.001595,0.999088
6.795,1.0,1.002933,0.999955,1.000125,0.998618,1.001399,1.001367,1.001687,0.999085
6.8,1.0,0.996273,0.999785,0.999548,0.99855,0.998427,0.99995,1.000426,0.998841
6.805,1.0,0.996273,0.999785,0.999548,0.998526,0.998427,0.999944,1.000472,0.998834
6.81,1.0,0.996273,0.999785,0.999548,0.998503,0.998427,0.999939,1.000519,0.998828
6.815,1.0,0.996273,0.999785,0.999548,0.998481,0.998427,0.999934,1.000567,0.998822
6.82,1.0,0.999717,0.999796,0.999573,0.998485,0.999175,0.999868,1.000394,0.998894
6.825,1.0,0.999717,0.999796,0.999573,0.998465,0.999175,0.99986,1.000434,0.998891
6.83,1.0,0.999717,0.999796,0.999573,0.998443,0.999175,0.999852,1.000475,0.998887
6.835,1.0,0.999717,0.999796,0.999573,0.998423,0.999175,0.999844,1.000516,0.998883
6.84,1.0,0.998415,0.99971,0.999399,0.998402,0.998735,0.99943,1.000031,0.99884
6.845,1.0,0.998415,0.99971,0.999399,0.998381,0.998735,0.999405,1.000054,0.998835
6.85,1.0,0.998415,0.99971,0.999399,0.99836,0.998735,0.99938,1.000077,0.998831
6.855,1.0,0.998415,0.99971,0.999399,0.998339,0.998735,0.999355,1.0001,0.998827
6.86,1.0,1.006567,1.000686,1.000474,0.998484,1.003276,1.001401,1.001709,0.999485
6.865,1.0,1.006567,1.000686,1.000474,0.998467,1.003276,1.001462,1.001789,0.999488
6.87,1.0,1.006567,1.000686,1.000474,0.998451,1.003276,1.001524,1.001869,0.999492
6.875,1.0,1.006567,1.000686,1.000474,0.998434,1.003276,1.001585,1.001951,0.999495
6.88,1.0,0.998925,1.000143,1.000242,0.998427,1.000753,1.000868,1.001268,0.999449
6.885,1.0,0.998925,1.000143,1.000242,0.998408,1.000753,1.000897,1.001324,0.999451
6.89,1.0,0.998925,1.000143,1.000242,0.998391,1.000753,1.000926,1.001381,0.999452
6.895,1.0,0.998925,1.000143,1.000242,0.998373,1.000753,1.000955,1.001438,0.999453
6.9,1.0,0.992939,0.999735,0.999147,0.998246,0.996222,0.998683,0.99939,0.998897
6.905,1.0,0.992939,0.999735,0.999147,0.998224,0.996222,0.998616,0.999374,0.998891
6.91,1.0,0.992939,0.999735,0.999147,0.998202,0.996222,0.998549,0.999357,0.998885
6.915,1.0,0.992939,0.999735,0.999147,0.99818,0.996222,0.998482,0.999339,0.998878
6.92,1.0,0.994961,0.999253,0.998519,0.998094,0.995491,0.997426,0.998248,0.998537
6.925,1.0,0.994961,0.999253,0.998519,0.99807,0.995491,0.997318,0.99819,0.998526
6.93,1.0,0.994961,0.999253,0.998519,0.998045,0.995491,0.99721,0.998132,0.998516
6.935,1.0,0.994961,0.999253,0.998519,0.998021,0.995491,0.997101,0.998072,0.998505
6.94,1.0,1.002286,0.998988,0.999084,0.998083,0.999431,0.998507,0.999063,0.998818
6.945,1.0,1.002286,0.998988,0.999084,0.99806,0.999431,0.998462,0.999037,0.998811
6.95,1.0,1.002286,0.998988,0.999084,0.998038,0.999431,0.998417,0.999012,0.998804
6.955,1.0,1.002286,0.998988,0.999084,0.998016,0.999431,0.998372,0.998985,0.998797
6.96,1.0,1.006235,0.999925,1.000156,0.99816,1.003376,1.00059,1.000749,0.999427
6.965,1.0,1.006235,0.999925,1.000156,0.998142,1.003376,1.000639,1.000784,0.999428
6.97,1.0,1.006235,0.999925,1.000156,0.998124,1.003376,1.000688,1.00082,0.999428
6.975,1.0,1.006235,0.999925,1.000156,0.998107,1.003376,1.000738,1.000857,0.999429
6.98,1.0,0.999841,0.999616,1.000109,0.998125,1.001326,1.000516,1.000634,0.999465
6.985,1.0,0.999841,0.999616,1.000109,0.998109,1.001326,1.000554,1.000662,0.999466
6.99,1.0,0.999841,0.999616,1.000109,0.998092,1.001326,1.000593,1.00069,0.999467
6.995,1.0,0.999841,0.999616,1.000109,0.998076,1.001326,1.000631,1.000718,0.999468
7.0,1.0,1.006563,1.000645,1.001077,0.99823,1.004362,1.002355,1.002178,1.000077
7.005,1.0,1.006563,1.000645,1.001077,0.998217,1.004362,1.002464,1.002257,1.000084
7.01,1.0,1.006563,1.000645,1.001077,0.998204,1.004362,1.002572,1.002337,1.000092
7.015,1.0,1.006563,1.000645,1.001077,0.998192,1.004362,1.002681,1.002418,1.000099
7.02,1.0,0.997437,1.000417,1.000531,0.998166,1.000347,1.001258,1.001255,0.999879
7.025,1.0,0.997437,1.000417,1.000531,0.998155,1.000347,1.001302,1.001294,0.999886
7.03,1.0,0.997437,1.000417,1.000531,0.998144,1.000347,1.001347,1.001333,0.999893
7.035,1.0,0.997437,1.000417,1.000531,0.998132,1.000347,1.001392,1.001372,0.999899
7.04,1.0,0.993976,0.999973,0.999548,0.998036,0.996653,0.999302,0.999582,0.999398
7.045,1.0,0.993976,0.999973,0.999548,0.998022,0.996653,0.999257,0.999557,0.999398
7.05,1.0,0.993976,0.999973,0.999548,0.998007,0.996653,0.999213,0.999532,0.999397
7.055,1.0,0.993976,0.999973,0.999548,0.997992,0.996653,0.999168,0.999505,0.999397
7.06,1.0,1.002112,0.999527,0.999933,0.99806,0.999818,0.999979,1.000126,0.999629
7.065,1.0,1.002112,0.999527,0.999933,0.998049,0.999818,0.99997,1.000121,0.999632
7.07,1.0,1.002112,0.999527,0.999933,0.998038,0.999818,0.999961,1.000116,0.999636
7.075,1.0,1.002112,0.999527,0.999933,0.998028,0.999818,0.999952,1.00011,0.99964
7.08,1.0,1.007533,1.000388,1.001073,0.998208,1.004291,1.002115,1.001932,1.00032
7.085,1.0,1.007533,1.000388,1.001073,0.998202,1.004291,1.002196,1.00199,1.000332
7.09,1.0,1.007533,1.000388,1.001073,0.998196,1.004291,1.002278,1.002049,1.000344
7.095,1.0,1.007533,1.000388,1.001073,0.998192,1.004291,1.00236,1.002109,1.000356
7.1,1.0,0.999626,1.001057,1.000856,0.998215,1.001586,1.001636,1.001544,1.000306
7.105,1.0,0.999626,1.001057,1.000856,0.998211,1.001586,1.001684,1.001582,1.000318
7.11,1.0,0.999626,1.001057,1.000856,0.998207,1.001586,1.001733,1.001621,1.00033
7.115,1.0,0.999626,1.001057,1.000856,0.998202,1.001586,1.001781,1.001661,1.000342
7.12,1.0,0.998852,1.001446,1.000555,0.998211,1.000001,1.000977,1.000999,1.000226
7.125,1.0,0.998852,1.001446,1.000555,0.998209,1.000001,1.00099,1.001014,1.000237
7.13,1.0,0.998852,1.001446,1.000555,0.998206,1.000001,1.001002,1.001029,1.000249
7.135,1.0,0.998852,1.001446,1.000555,0.998203,1.000001,1.001015,1.001044,1.000261
7.14,1.0,0.99897,1.001114,1.000317,0.998216,0.999403,1.000439,1.000545,1.000161
7.145,1.0,0.99897,1.001114,1.000317,0.998213,0.999403,1.000427,1.000541,1.000172
7.15,1.0,0.99897,1.001114,1.000317,0.99821,0.999403,1.000415,1.000537,1.000182
7.155,1.0,0.99897,1.001114,1.000317,0.998207,0.999403,1.000403,1.000532,1.000192
7.16,1.0,1.00044,1.000535,1.000336,0.998249,1.000004,1.000405,1.000506,1.000222
7.165,1.0,1.00044,1.000535,1.000336,0.998245,1.000004,1.000394,1.0005,1.000232
7.17,1.0,1.00044,1.000535,1.000336,0.998242,1.000004,1.000382,1.000494,1.00024
7.175,1.0,1.00044,1.000535,1.000336,0.998238,1.000004,1.000371,1.000487,1.000249
7.18,1.0,0.995032,1.000054,0.99954,0.99817,0.997121,0.998835,0.999139,0.99981
7.185,1.0,0.995032,1.000054,0.99954,0.998164,0.997121,0.99876,0.999084,0.999813
7.19,1.0,0.995032,1.000054,0.99954,0.998158,0.997121,0.998685,0.999028,0.999816
7.195,1.0,0.995032,1.000054,0.99954,0.998153,0.997121,0.99861,0.99897,0.999819
7.2,1.0,0.998619,0.99926,0.999402,0.998157,0.99799,0.998559,0.998839,0.99972
7.205,1.0,0.998619,0.99926,0.999402,0.998152,0.99799,0.998485,0.998777,0.999722
7.21,1.0,0.998619,0.99926,0.999402,0.998147,0.99799,0.998411,0.998713,0.999724
7.215,1.0,0.998619,0.99926,0.999402,0.998142,0.99799,0.998337,0.998648,0.999726
7.22,1.0,1.000066,0.999523,0.999502,0.998175,0.999194,0.998779,0.998948,0.999757
7.225,1.0,1.000066,0.999523,0.999502,0.998171,0.999194,0.998726,0.998893,0.99976
7.23,1.0,1.000066,0.999523,0.999502,0.998165,0.999194,0.998674,0.998838,0.999762
7.235,1.0,1.000066,0.999523,0.999502,0.99816,0.999194,0.998621,0.998782,0.999763
7.24,1.0,1.006455,1.000771,1.000545,0.998319,1.003404,1.000825,1.000627,1.000336
7.245,1.0,1.006455,1.000771,1.000545,0.998317,1.003404,1.000867,1.000636,1.000342
7.25,1.0,1.006455,1.000771,1.000545,0.998314,1.003404,1.000909,1.000646,1.000349
7.255,1.0,1.006455,1.000771,1.000545,0.998312,1.003404,1.00095,1.000655,1.000356
7.26,1.0,0.996885,1.000248,0.999996,0.998282,0.999624,0.999817,0.999735,1.000065
7.265,1.0,0.996885,1.000248,0.999996,0.998281,0.999624,0.99981,0.999711,1.00007
7.27,1.0,0.996885,1.000248,0.999996,0.99828,0.999624,0.999802,0.999687,1.000076
7.275,1.0,0.996885,1.000248,0.999996,0.998279,0.999624,0.999795,0.999663,1.000081
7.28,1.0,0.99722,0.999216,0.999579,0.998257,0.99823,0.999053,0.999043,0.999841
7.285,1.0,0.99722,0.999216,0.999579,0.998254,0.99823,0.999015,0.998997,0.999843
7.29,1.0,0.99722,0.999216,0.999579,0.998251,0.99823,0.998977,0.99895,0.999845
7.295,1.0,0.99722,0.999216,0.999579,0.998248,0.99823,0.998939,0.998902,0.999845
7.3,1.0,1.002296,0.999484,0.999987,0.998325,1.000588,0.999872,0.999701,1.000056
7.305,1.0,1.002296,0.999484,0.999987,0.998324,1.000588,0.999875,0.999681,1.000059
7.31,1.0,1.002296,0.999484,0.999987,0.998324,1.000588,0.999877,0.999662,1.000063
7.315,1.0,1.002296,0.999484,0.999987,0.998323,1.000588,0.99988,0.999642,1.000067
7.32,1.0,1.003526,0.999951,1.000518,0.998426,1.002291,1.000925,1.000582,1.000366
7.325,1.0,1.003526,0.999951,1.000518,0.998428,1.002291,1.000971,1.000596,1.000373
7.33,1.0,1.003526,0.999951,1.000518,0.99843,1.002291,1.001017,1.000609,1.000381
7.335,1.0,1.003526,0.999951,1.000518,0.998433,1.002291,1.001063,1.000623,1.000388
7.34,1.0,1.006467,1.000701,1.00141,0.998596,1.004712,1.002642,1.002072,1.000916
7.345,1.0,1.006467,1.000701,1.00141,0.998602,1.004712,1.002752,1.002137,1.000929
7.35,1.0,1.006467,1.000701,1.00141,0.998609,1.004712,1.002862,1.002204,1.000943
7.355,1.0,1.006467,1.000701,1.00141,0.998618,1.004712,1.002972,1.002271,1.000958
7.36,1.0,1.014679,1.002124,1.0034,0.998947,1.010491,1.0064,1.005375,1.002146
7.365,1.0,1.014679,1.002124,1.0034,0.998962,1.010491,1.006649,1.005553,1.002174
7.37,1.0,1.014679,1.002124,1.0034,0.998977,1.010491,1.006897,1.005733,1.002202
7.375,1.0,1.014679,1.002124,1.0034,0.998993,1.010491,1.007146,1.005915,1.00223
7.38,1.0,0.996793,1.002301,1.002409,0.998964,1.002549,1.004362,1.003811,1.00179
7.385,1.0,0.996793,1.002301,1.002409,0.998979,1.002549,1.004484,1.003917,1.001813
7.39,1.0,0.996793,1.002301,1.002409,0.998994,1.002549,1.004606,1.004026,1.001836
7.395,1.0,0.996793,1.002301,1.002409,0.999009,1.002549,1.004728,1.004136,1.00186
7.4,1.0,1.000984,1.002537,1.002196,0.999063,1.001642,1.003744,1.003444,1.001806
7.405,1.0,1.000984,1.002537,1.002196,0.999079,1.001642,1.00382,1.003528,1.001828
7.41,1.0,1.000984,1.002537,1.002196,0.999096,1.001642,1.003895,1.003613,1.001851
7.415,1.0,1.000984,1.002537,1.002196,0.999113,1.001642,1.003971,1.003699,1.001874
7.42,1.0,1.000142,1.002545,1.001888,0.999149,1.000772,1.00293,1.00289,1.001747
7.425,1.0,1.000142,1.002545,1.001888,0.999166,1.000772,1.002959,1.002946,1.001768
7.43,1.0,1.000142,1.002545,1.001888,0.999183,1.000772,1.002988,1.003003,1.001789
7.435,1.0,1.000142,1.002545,1.001888,0.999199,1.000772,1.003017,1.00306,1.00181
7.44,1.0,0.994673,1.001367,1.000805,0.999125,0.997236,1.000651,1.00104,1.001218
7.445,1.0,0.994673,1.001367,1.000805,0.99914,0.997236,1.00058,1.001025,1.001233
7.45,1.0,0.994673,1.001367,1.000805,0.999155,0.997236,1.000509,1.001008,1.001247
7.455,1.0,0.994673,1.001367,1.000805,0.99917,0.997236,1.000438,1.000992,1.001262
7.46,1.0,0.998316,1.00151,1.000432,0.999169,0.997862,0.99978,1.00032,1.001024
7.465,1.0,0.998316,1.00151,1.000432,0.999184,0.997862,0.999685,1.000279,1.001037
7.47,1.0,0.998316,1.00151,1.000432,0.9992,0.997862,0.999589,1.000236,1.00105
7.475,1.0,0.998316,1.00151,1.000432,0.999216,0.997862,0.999494,1.000193,1.001063
7.48,1.0,0.987594,1.000547,0.998506,0.998999,0.991909,0.996021,0.997059,0.999923
7.485,1.0,0.987594,1.000547,0.998506,0.999009,0.991909,0.995785,0.996904,0.999923
7.49,1.0,0.987594,1.000547,0.998506,0.99902,0.991909,0.995548,0.996746,0.999923
7.495,1.0,0.987594,1.000547,0.998506,0.999031,0.991909,0.995312,0.996586,0.999924
7.5,1.0,0.99937,1.000254,0.998636,0.99905,0.996235,0.996304,0.997148,0.999879
7.505,1.0,0.99937,1.000254,0.998636,0.999061,0.996235,0.996119,0.997007,0.99988
7.51,1.0,0.99937,1.000254,0.998636,0.999073,0.996235,0.995934,0.996865,0.999881
7.515,1.0,0.99937,1.000254,0.998636,0.999085,0.996235,0.995749,0.996719,0.999882
7.52,1.0,1.003308,1.000233,0.999337,0.999181,1.000336,0.997779,0.998229,1.000176
7.525,1.0,1.003308,1.000233,0.999337,0.999195,1.000336,0.997686,0.998139,1.000181
7.53,1.0,1.003308,1.000233,0.999337,0.999209,1.000336,0.997594,0.998046,1.000186
7.535,1.0,1.003308,1.000233,0.999337,0.999223,1.000336,0.997501,0.997952,1.00019
7.54,1.0,1.003614,0.999947,0.999978,0.999325,1.002236,0.999184,0.999274,1.000487
7.545,1.0,1.003614,0.999947,0.999978,0.999341,1.002236,0.999165,0.999227,1.000495
7.55,1.0,1.003614,0.999947,0.999978,0.999356,1.002236,0.999147,0.99918,1.000503
7.555,1.0,1.003614,0.999947,0.999978,0.999372,1.002236,0.999128,0.999133,1.00051
7.56,1.0,1.002146,0.998694,1.000303,0.999443,1.002184,0.999978,0.999838,1.000656
7.565,1.0,1.002146,0.998694,1.000303,0.99946,1.002184,0.999996,0.999816,1.000665
7.57,1.0,1.002146,0.998694,1.000303,0.999476,1.002184,1.000014,0.999793,1.000674
7.575,1.0,1.002146,0.998694,1.000303,0.999492,1.002184,1.000032,0.999771,1.000682
7.58,1.0,0.993895,0.998404,0.999342,0.999395,0.997378,0.998289,0.998308,1.000108
7.585,1.0,0.993895,0.998404,0.999342,0.999409,0.997378,0.998233,0.998234,1.00011
7.59,1.0,0.993895,0.998404,0.999342,0.999422,0.997378,0.998177,0.998158,1.000111
7.595,1.0,0.993895,0.998404,0.999342,0.999435,0.997378,0.998121,0.998082,1.000113
7.6,1.0,1.008382,0.999144,1.000698,0.999627,1.003758,1.001017,1.000558,1.000821
7.605,1.0,1.008382,0.999144,1.000698,0.999644,1.003758,1.001085,1.000571,1.00083
7.61,1.0,1.008382,0.999144,1.000698,0.999662,1.003758,1.001152,1.000584,1.00084
7.615,1.0,1.008382,0.999144,1.000698,0.999678,1.003758,1.00122,1.000597,1.000848
7.62,1.0,1.005684,0.999698,1.001446,0.999815,1.004874,1.002545,1.001859,1.00127
7.625,1.0,1.005684,0.999698,1.001446,0.999835,1.004874,1.002665,1.001917,1.001283
7.63,1.0,1.005684,0.999698,1.001446,0.999856,1.004874,1.002785,1.001977,1.001297
7.635,1.0,1.005684,0.999698,1.001446,0.999877,1.004874,1.002905,1.002038,1.001311
7.64,1.0,0.999775,1.000208,1.001195,0.999894,1.001918,1.002095,1.001527,1.001192
7.645,1.0,0.999775,1.000208,1.001195,0.999915,1.001918,1.002177,1.00157,1.001205
7.65,1.0,0.999775,1.000208,1.001195,0.999936,1.001918,1.002258,1.001613,1.001217
7.655,1.0,0.999775,1.000208,1.001195,0.999956,1.001918,1.002339,1.001658,1.00123
7.66,1.0,1.001829,1.00056,1.00129,1.000014,1.001867,1.002251,1.001734,1.001293
7.665,1.0,1.001829,1.00056,1.00129,1.000036,1.001867,1.002325,1.00178,1.001306
7.67,1.0,1.001829,1.00056,1.00129,1.000059,1.001867,1.002399,1.001828,1.00132
7.675,1.0,1.001829,1.00056,1.00129,1.000082,1.001867,1.002474,1.001877,1.001334
7.68,1.0,0.994874,1.001288,1.000328,1.0,0.997812,1.000352,1.000191,1.000795
7.685,1.0,0.994874,1.001288,1.000328,1.00002,0.997812,1.000335,1.000179,1.000803
7.69,1.0,0.994874,1.001288,1.000328,1.00004,0.997812,1.000317,1.000167,1.000811
7.695,1.0,0.994874,1.001288,1.000328,1.000061,0.997812,1.0003,1.000155,1.00082
7.7,1.0,1.002805,1.001631,1.000699,1.000136,1.000707,1.001004,1.000798,1.000997
7.705,1.0,1.002805,1.001631,1.000699,1.000157,1.000707,1.001017,1.000809,1.001007
7.71,1.0,1.002805,1.001631,1.000699,1.000178,1.000707,1.001029,1.000821,1.001017
7.715,1.0,1.002805,1.001631,1.000699,1.000199,1.000707,1.001042,1.000832,1.001026
7.72,1.0,0.993432,1.000643,0.999609,1.000084,0.996489,0.998874,0.99902,1.000385
7.725,1.0,0.993432,1.000643,0.999609,1.000102,0.996489,0.998795,0.998967,1.000388
7.73,1.0,0.993432,1.000643,0.999609,1.000121,0.996489,0.998717,0.998913,1.000391
7.735,1.0,0.993432,1.000643,0.999609,1.00014,0.996489,0.998638,0.998859,1.000394
7.74,1.0,1.001733,1.000455,0.999928,1.000192,0.99953,0.999468,0.999524,1.000513
7.745,1.0,1.001733,1.000455,0.999928,1.000213,0.99953,0.999427,0.999494,1.00052
7.75,1.0,1.001733,1.000455,0.999928,1.000235,0.99953,0.999387,0.999463,1.000526
7.755,1.0,1.001733,1.000455,0.999928,1.000256,0.99953,0.999346,0.999432,1.000532
7.76,1.0,1.004638,1.000705,1.000634,1.000364,1.002491,1.000831,1.000688,1.000889
7.765,1.0,1.004638,1.000705,1.000634,1.000386,1.002491,1.000854,1.000702,1.000898
7.77,1.0,1.004638,1.000705,1.000634,1.000408,1.002491,1.000877,1.000716,1.000907
7.775,1.0,1.004638,1.000705,1.000634,1.000429,1.002491,1.0009,1.00073,1.000915
7.78,1.0,1.004904,1.001806,1.001275,1.000538,1.00389,1.002062,1.001768,1.001264
7.785,1.0,1.004904,1.001806,1.001275,1.000561,1.00389,1.002133,1.001819,1.001275
7.79,1.0,1.004904,1.001806,1.001275,1.000585,1.00389,1.002204,1.001871,1.001287
7.795,1.0,1.004904,1.001806,1.001275,1.000608,1.00389,1.002275,1.001924,1.001298
7.8,1.0,1.005335,1.001501,1.001884,1.000724,1.004728,1.003201,1.002804,1.001654
7.805,1.0,1.005335,1.001501,1.001884,1.000748,1.004728,1.003307,1.002888,1.001668
7.81,1.0,1.005335,1.001501,1.001884,1.000772,1.004728,1.003414,1.002973,1.001682
7.815,1.0,1.005335,1.001501,1.001884,1.000795,1.004728,1.00352,1.00306,1.001696
7.82,1.0,1.002697,1.001202,1.002006,1.000856,1.00355,1.003361,1.003037,1.001794
7.825,1.0,1.002697,1.001202,1.002006,1.00088,1.00355,1.003456,1.003122,1.001808
7.83,1.0,1.002697,1.001202,1.002006,1.000904,1.00355,1.003551,1.003209,1.001822
7.835,1.0,1.002697,1.001202,1.002006,1.000927,1.00355,1.003647,1.003297,1.001836
7.84,1.0,1.000411,1.001266,1.001767,1.00094,1.00173,1.002789,1.002654,1.001726
7.845,1.0,1.000411,1.001266,1.001767,1.000964,1.00173,1.002845,1.002718,1.001739
7.85,1.0,1.000411,1.001266,1.001767,1.000988,1.00173,1.0029,1.002784,1.001752
7.855,1.0,1.000411,1.001266,1.001767,1.001011,1.00173,1.002956,1.00285,1.001764
7.86,1.0,0.990876,1.000171,1.000133,1.000831,0.995437,0.99954,0.999954,1.000844
7.865,1.0,0.990876,1.000171,1.000133,1.000849,0.995437,0.99945,0.999917,1.000845
7.87,1.0,0.990876,1.000171,1.000133,1.000866,0.995437,0.999361,0.999879,1.000846
7.875,1.0,0.990876,1.000171,1.000133,1.000885,0.995437,0.999271,0.99984,1.000848
7.88,1.0,1.011619,1.001845,1.001856,1.001117,1.004819,1.00274,1.002708,1.001771
7.885,1.0,1.011619,1.001845,1.001856,1.00114,1.004819,1.002799,1.002771,1.001783
7.89,1.0,1.011619,1.001845,1.001856,1.001163,1.004819,1.002858,1.002835,1.001794
7.895,1.0,1.011619,1.001845,1.001856,1.001187,1.004819,1.002917,1.0029,1.001806
7.9,1.0,1.001045,1.001669,1.001734,1.001206,1.002631,1.002424,1.002492,1.001752
7.905,1.0,1.001045,1.001669,1.001734,1.001228,1.002631,1.00246,1.002542,1.001762
7.91,1.0,1.001045,1.001669,1.001734,1.001249,1.002631,1.002496,1.002592,1.001771
7.915,1.0,1.001045,1.001669,1.001734,1.001271,1.002631,1.002532,1.002642,1.001781
7.92,1.0,1.000774,1.002403,1.00159,1.001283,1.001554,1.002055,1.002221,1.001704
7.925,1.0,1.000774,1.002403,1.00159,1.001304,1.001554,1.002069,1.002256,1.001713
7.93,1.0,1.000774,1.002403,1.00159,1.001325,1.001554,1.002084,1.002291,1.001721
7.935,1.0,1.000774,1.002403,1.00159,1.001347,1.001554,1.002099,1.002327,1.001729
7.94,1.0,0.997014,1.001931,1.000904,1.001281,0.998922,1.000654,1.001047,1.001334
7.945,1.0,0.997014,1.001931,1.000904,1.001301,0.998922,1.000608,1.001036,1.001338
7.95,1.0,0.997014,1.001931,1.000904,1.001321,0.998922,1.000562,1.001025,1.001343
7.955,1.0,0.997014,1.001931,1.000904,1.001342,0.998922,1.000515,1.001014,1.001348
7.96,1.0,1.002056,1.001673,1.001077,1.001378,1.000739,1.000923,1.001261,1.001415
7.965,1.0,1.002056,1.001673,1.001077,1.001399,1.000739,1.000896,1.001258,1.001422
7.97,1.0,1.002056,1.001673,1.001077,1.001422,1.000739,1.000868,1.001255,1.001429
7.975,1.0,1.002056,1.001673,1.001077,1.001444,1.000739,1.000841,1.001251,1.001437
7.98,1.0,0.993899,1.000572,1.0,1.001315,0.996773,0.998835,0.999439,1.000798
7.985,1.0,0.993899,1.000572,1.0,1.001333,0.996773,0.998725,0.999371,1.000798
7.99,1.0,0.993899,1.000572,1.0,1.001351,0.996773,0.998615,0.999301,1.000798
7.995,1.0,0.993899,1.000572,1.0,1.001369,0.996773,0.998505,0.999231,1.000797
8.0,1.0,1.005755,1.000614,1.000863,1.001475,1.001981,1.000501,1.000782,1.001222
8.005,1.0,1.005755,1.000614,1.000863,1.001496,1.001981,1.000479,1.000766,1.001227
8.01,1.0,1.005755,1.000614,1.000863,1.001517,1.001981,1.000457,1.000749,1.001232
8.015,1.0,1.005755,1.000614,1.000863,1.00154,1.001981,1.000435,1.000733,1.001238
8.02,1.0,1.008014,1.001146,1.001936,1.001691,1.005479,1.002588,1.002512,1.001824
8.025,1.0,1.008014,1.001146,1.001936,1.001717,1.005479,1.002656,1.002558,1.001837
8.03,1.0,1.008014,1.001146,1.001936,1.001742,1.005479,1.002725,1.002605,1.00185
8.035,1.0,1.008014,1.001146,1.001936,1.001766,1.005479,1.002794,1.002653,1.001862
8.04,1.0,1.000368,1.001142,1.001701,1.001761,1.002516,1.002149,1.002127,1.001745
8.045,1.0,1.000368,1.001142,1.001701,1.001784,1.002516,1.002188,1.002155,1.001754
8.05,1.0,1.000368,1.001142,1.001701,1.001807,1.002516,1.002227,1.002184,1.001764
8.055,1.0,1.000368,1.001142,1.001701,1.00183,1.002516,1.002266,1.002213,1.001774
8.06,1.0,0.997541,1.001808,1.001077,1.001766,0.999632,1.000942,1.001086,1.00142
8.065,1.0,0.997541,1.001808,1.001077,1.001787,0.999632,1.000924,1.001074,1.001426
8.07,1.0,0.997541,1.001808,1.001077,1.001807,0.999632,1.000906,1.001063,1.001431
