t_s,roll_madgwick,roll_mahony,roll_simple_kf,roll_ekf,roll_ekf9state,roll_complementary,roll_lowpass,roll_highpass
17.305,29.9673,30.0242,30.0381,30.3731,29.9979,30.0837,30.6821,0.0462
17.31,29.9755,30.0225,30.0382,30.3575,29.9955,30.0826,30.6041,0.0434
17.315,29.9609,30.0163,30.022,30.2798,29.9915,30.0614,30.3816,0.0414
17.32,29.9737,30.0219,30.0335,30.2963,29.9954,30.073,30.4003,0.0442
17.325,29.975,30.0251,30.0342,30.2695,29.9988,30.0713,30.3102,0.0481
17.33,29.961,30.0187,30.0097,30.1569,29.9966,30.0394,30.0254,0.0494
17.335,29.9761,30.0262,30.0277,30.2057,30.0013,30.0595,30.1583,0.0521
17.34,29.9748,30.0265,30.0262,30.1839,30.0018,30.0559,30.1101,0.053
17.345,29.9559,30.0214,30.0197,30.16,29.9969,30.0476,30.0732,0.0484
17.35,29.9544,30.0203,30.018,30.1453,29.9957,30.0443,30.0526,0.0474
17.355,29.9651,30.0263,30.038,30.2109,29.9979,30.0675,30.228,0.047
17.36,29.9507,30.016,30.0037,30.0695,29.9933,30.0242,29.8792,0.047
17.365,29.9638,30.0266,30.0392,30.1973,29.9975,30.0665,30.222,0.0464
17.37,29.9642,30.0264,30.0395,30.1876,29.997,30.0655,30.196,0.0458
17.375,29.9748,30.0279,30.0491,30.2182,29.9962,30.0763,30.2752,0.0434
17.38,29.9874,30.0367,30.0825,30.3356,29.9987,30.116,30.5589,0.0412
17.385,29.9908,30.0385,30.0852,30.3239,29.9999,30.1171,30.4946,0.0421
17.39,29.9749,30.0325,30.0658,30.2346,29.9968,30.0918,30.2518,0.0415
17.395,29.9818,30.0289,30.0714,30.2636,29.9907,30.0987,30.3383,0.0336
17.4,29.9659,30.0234,30.0622,30.2252,29.9859,30.0867,30.2429,0.0294
17.405,29.9784,30.0331,30.0997,30.3597,29.9885,30.1315,30.5759,0.0266
17.41,29.9723,30.0305,30.0887,30.2967,29.9875,30.1158,30.388,0.0271
17.415,29.9847,30.0312,30.0967,30.318,29.9861,30.1244,30.4332,0.0242
17.42,29.9745,30.0185,30.0471,30.1068,29.9821,30.0613,29.8918,0.0272
17.425,29.9941,30.0317,30.0777,30.2005,29.9907,30.0963,30.1417,0.0323
17.43,30.005,30.0398,30.0966,30.2516,29.9959,30.1171,30.2687,0.0353
17.435,29.9983,30.036,30.0885,30.2146,29.9927,30.106,30.181,0.0329
17.44,30.0093,30.0433,30.1158,30.3106,29.9948,30.1382,30.4255,0.0309
17.445,30.003,30.0439,30.1123,30.2758,29.996,30.1316,30.3187,0.0328
17.45,30.0018,30.0442,30.1085,30.2432,29.997,30.1249,30.2292,0.0344
17.455,30.0117,30.0487,30.1185,30.2634,29.9998,30.135,30.277,0.036
17.46,30.0284,30.0578,30.1422,30.3332,30.0049,30.1617,30.4409,0.0381
17.465,30.0201,30.0528,30.1305,30.2805,30.0012,30.1462,30.3016,0.0355
17.47,30.0229,30.0549,30.1331,30.2732,30.0028,30.1473,30.2777,0.0368
17.475,30.0155,30.0521,30.1257,30.236,30.0008,30.1369,30.189,0.0355
17.48,30.0174,30.0535,30.1314,30.2493,30.0007,30.1424,30.231,0.0344
17.485,30.0084,30.0499,30.1257,30.2247,29.9973,30.1344,30.181,0.0312
17.49,29.9935,30.0465,30.1127,30.1647,29.996,30.1169,30.04,0.0316
17.495,30.0065,30.0527,30.1349,30.2444,29.9979,30.1429,30.2568,0.0302
17.5,30.0243,30.0692,30.1777,30.3818,30.0074,30.1927,30.5812,0.0345
17.505,30.0187,30.0669,30.1734,30.3538,30.0052,30.1859,30.4876,0.0324
17.51,30.0063,30.0635,30.1552,30.2625,30.0051,30.1612,30.2387,0.0349
17.515,30.0056,30.0634,30.1502,30.2284,30.0058,30.153,30.1556,0.0363
17.52,30.0026,30.061,30.1406,30.1826,30.0048,30.1397,30.0541,0.0365
17.525,30.0016,30.0618,30.1397,30.1699,30.0056,30.137,30.04,0.0374
17.53,29.9877,30.0612,30.1371,30.155,30.0051,30.1326,30.0237,0.0371
17.535,29.9761,30.0589,30.1229,30.0901,30.0053,30.1134,29.8794,0.0394
17.54,29.989,30.0672,30.1457,30.1697,30.0097,30.1399,30.1028,0.0408
17.545,30.0058,30.0721,30.157,30.2024,30.0126,30.1522,30.1893,0.0423
17.55,29.9913,30.0658,30.1331,30.1034,30.0103,30.1214,29.947,0.0431
17.555,30.0076,30.0735,30.1526,30.1688,30.0147,30.1438,30.1261,0.0451
17.56,30.0241,30.0834,30.1809,30.2658,30.0198,30.1768,30.3672,0.0463
17.565,30.0313,30.0868,30.1956,30.3166,30.02,30.1937,30.4812,0.0442
17.57,30.0402,30.0945,30.2105,30.3496,30.0255,30.2094,30.5287,0.0479
17.575,30.027,30.0926,30.1991,30.289,30.0255,30.1935,30.3505,0.0494
17.58,30.0266,30.0928,30.1969,30.2684,30.026,30.1892,30.2893,0.0501
17.585,30.0134,30.0816,30.1639,30.1421,30.0197,30.148,29.9825,0.0477
17.59,30.0031,30.0772,30.1487,30.083,30.0176,30.1284,29.8625,0.0475
17.595,30.0145,30.0785,30.1498,30.0855,30.0185,30.1288,29.9004,0.0482
17.6,30.0296,30.0814,30.1578,30.1152,30.0198,30.1377,30.0003,0.0483
17.605,30.0385,30.0863,30.1729,30.1704,30.0219,30.1552,30.1527,0.0482
17.61,30.0252,30.0787,30.142,30.0451,30.0196,30.1159,29.8444,0.0502
17.615,30.0405,30.0863,30.1646,30.1308,30.0232,30.1428,30.0831,0.0506
17.62,30.0457,30.0862,30.1741,30.1778,30.0203,30.1545,30.2165,0.0457
17.625,30.0305,30.0717,30.1282,30.0054,30.0132,30.0978,29.792,0.0443
17.63,30.0224,30.0679,30.1211,29.9907,30.0099,30.0893,29.7944,0.0415
17.635,30.0366,30.072,30.1341,30.0445,30.0115,30.1047,29.9562,0.0412
17.64,30.0537,30.0775,30.1468,30.0888,30.0148,30.1191,30.0739,0.043
17.645,30.0715,30.0885,30.1729,30.1758,30.0218,30.1495,30.2802,0.0468
17.65,30.0847,30.0968,30.1904,30.2266,30.0274,30.1691,30.3806,0.0505
17.655,30.0991,30.1003,30.1964,30.2385,30.0298,30.1751,30.383,0.052
17.66,30.0858,30.097,30.1822,30.1759,30.0288,30.1565,30.2061,0.0529
17.665,30.0828,30.0961,30.1788,30.1604,30.0282,30.1516,30.1645,0.0525
17.67,30.0845,30.0958,30.1812,30.1723,30.0269,30.1542,30.1979,0.0504
17.675,30.0988,30.1024,30.1985,30.2296,30.0305,30.1742,30.3313,0.0517
17.68,30.1008,30.1036,30.2021,30.2381,30.0307,30.1777,30.3382,0.0511
17.685,30.0981,30.1006,30.2025,30.2471,30.0265,30.1784,30.3571,0.0459
17.69,30.0901,30.0952,30.183,30.1669,30.0241,30.1535,30.144,0.0459
17.695,30.0916,30.0954,30.1875,30.1869,30.0229,30.1588,30.2019,0.0436
17.7,30.0998,30.0991,30.2019,30.2406,30.0236,30.1758,30.3347,0.0421
17.705,30.0947,30.0981,30.1938,30.1996,30.0239,30.1646,30.2172,0.0434
17.71,30.0766,30.0891,30.17,30.1147,30.0182,30.1355,30.0139,0.0402
17.715,30.0593,30.0807,30.1463,30.0315,30.0133,30.1064,29.8305,0.038
17.72,30.0651,30.0852,30.1579,30.0765,30.0157,30.1201,29.969,0.0388
17.725,30.0804,30.0923,30.1799,30.16,30.0187,30.1465,30.1896,0.0387
17.73,30.0701,30.0854,30.1701,30.1375,30.0122,30.1352,30.1445,0.0325
17.735,30.0792,30.0914,30.1832,30.1782,30.0161,30.15,30.2377,0.0347
17.74,30.0893,30.0921,30.1883,30.1987,30.0153,30.156,30.2835,0.0328
17.745,30.0783,30.0899,30.1773,30.15,30.0149,30.1416,30.1494,0.0338
17.75,30.0712,30.0885,30.1659,30.0988,30.0156,30.1266,30.0188,0.036
17.755,30.0586,30.0835,30.1419,30.0018,30.0148,30.0961,29.7873,0.0387
17.76,30.053,30.0829,30.1344,29.9737,30.0157,30.0864,29.7462,0.0407
17.765,30.0467,30.0813,30.1204,29.9196,30.0167,30.0686,29.6404,0.0439
17.77,30.0378,30.0767,30.1014,29.8548,30.0154,30.0453,29.5205,0.0451
17.775,30.0257,30.0729,30.0829,29.7922,30.015,30.0226,29.4124,0.0474
17.78,30.0095,30.0615,30.0469,29.6764,30.0093,29.9795,29.188,0.0464
17.785,29.9962,30.0546,30.0211,29.598,30.0069,29.9487,29.0669,0.0475
17.79,29.9823,30.0543,30.0163,29.6012,30.0075,29.9437,29.1509,0.049
17.795,29.9848,30.057,30.0185,29.6269,30.0102,29.9471,29.275,0.0517
17.8,29.9683,30.0514,30.0076,29.6191,30.0056,29.9357,29.3167,0.0482
17.805,29.978,30.0504,30.0089,29.653,30.004,29.9391,29.4498,0.0462
17.81,29.9689,30.0471,29.9938,29.6133,30.0034,29.9215,29.3791,0.0478
17.815,29.9877,30.0583,30.0211,29.7278,30.0104,29.9554,29.6854,0.0518
17.82,30.0024,30.0646,30.035,29.7895,30.0147,29.9728,29.8361,0.0546
17.825,29.9902,30.0532,29.9899,29.6264,30.0114,29.9181,29.4228,0.0578
17.83,29.9797,30.0478,29.9617,29.5312,30.0114,29.8842,29.21,0.0622
17.835,29.969,30.0416,29.9449,29.5,30.0077,29.8659,29.1851,0.0607
17.84,29.9811,30.0412,29.9506,29.5579,30.0057,29.8753,29.3808,0.0576
17.845,29.996,30.0444,29.9608,29.6205,30.0071,29.8896,29.5602,0.0578
17.85,29.9965,30.0447,29.9617,29.6454,30.0071,29.8923,29.6301,0.0578
17.855,29.9968,30.0443,29.9644,29.68,30.0059,29.8975,29.721,0.0561
17.86,30.0026,30.0445,29.9752,29.7504,30.0035,29.9132,29.8969,0.0518
17.865,30.022,30.0557,30.0006,29.8462,30.011,29.9444,30.0979,0.0567
17.87,30.0163,30.059,30.0,29.84,30.0151,29.9437,30.0337,0.0615
17.875,30.0181,30.0609,30.0028,29.856,30.0167,29.9479,30.0407,0.063
17.88,30.0109,30.0627,30.0028,29.8583,30.0187,29.9484,30.013,0.0654
17.885,29.9982,30.059,29.9904,29.8211,30.017,29.9345,29.8992,0.0653
17.89,29.9949,30.0566,29.9874,29.8259,30.0147,29.9324,29.904,0.0633
17.895,29.9743,30.0472,29.9683,29.779,30.0075,29.9115,29.7895,0.0581
17.9,29.9635,30.0391,29.9321,29.644,30.0062,29.8676,29.4484,0.0622
17.905,29.9549,30.0337,29.9205,29.6264,30.0023,29.8557,29.4405,0.0597
17.91,29.9617,30.0377,29.9333,29.6934,30.004,29.8731,29.6322,0.0599
17.915,29.9787,30.0488,29.9644,29.8188,30.0101,29.9121,29.9428,0.0623
17.92,29.9665,30.0369,29.9319,29.7145,30.0032,29.8743,29.6751,0.0595
17.925,29.9678,30.0374,29.9342,29.7384,30.0032,29.8787,29.7399,0.0593
17.93,29.9549,30.0362,29.9302,29.7365,30.0026,29.8753,29.7347,0.0594
17.935,29.9419,30.0346,29.9281,29.7448,30.0012,29.8745,29.7579,0.0582
17.94,29.9572,30.0441,29.9558,29.8566,30.0061,29.9095,30.026,0.0598
17.945,29.967,30.0476,29.9683,29.9114,30.0073,29.926,30.1359,0.0594
17.95,29.9731,30.0508,29.9843,29.9816,30.0073,29.947,30.2795,0.057
17.955,29.9878,30.0601,30.0086,30.0656,30.0127,29.9769,30.4346,0.0596
17.96,29.995,30.0615,30.0198,30.1117,30.0115,29.9917,30.4991,0.0566
17.965,29.9806,30.057,30.0067,30.0589,30.009,29.9763,30.3136,0.0558
17.97,29.991,30.0632,30.025,30.1216,30.0121,29.999,30.4273,0.0565
17.975,29.9894,30.0622,30.0216,30.1023,30.0116,29.9951,30.3342,0.0565
17.98,29.9799,30.0577,30.0135,30.0752,30.0077,29.9862,30.2403,0.0533
17.985,29.9712,30.0532,30.0029,30.0367,30.0046,29.9741,30.1258,0.0514
17.99,29.9612,30.0511,29.9949,30.0034,30.0038,29.9648,30.03,0.0518
17.995,29.9498,30.0453,29.9737,29.9208,30.0017,29.9392,29.8218,0.0527
18.0,29.9407,30.0379,29.9575,29.8734,29.9964,29.921,29.7285,0.0491
18.005,29.9366,30.0391,29.9576,29.8752,29.9977,29.9217,29.751,0.0508
18.01,29.9298,30.0376,29.9538,29.8674,29.9968,29.9179,29.7513,0.0504
18.015,29.9396,30.0438,29.9864,30.0102,29.9963,29.9599,30.1308,0.0449
18.02,29.9257,30.0352,29.955,29.8874,29.9932,29.9217,29.8091,0.0463
18.025,29.9111,30.0277,29.9295,29.7956,29.9901,29.8914,29.5952,0.0467
18.03,29.9061,30.0235,29.917,29.7597,29.9878,29.8774,29.5383,0.0462
18.035,29.9251,30.0301,29.9305,29.8108,29.9927,29.8942,29.688,0.0499
18.04,29.9118,30.0202,29.9015,29.7146,29.9874,29.8601,29.4743,0.0484
18.045,29.9156,30.0214,29.906,29.7448,29.9878,29.867,29.5842,0.0484
18.05,29.9119,30.0174,29.9024,29.7538,29.9836,29.8648,29.6399,0.0443
18.055,29.9179,30.0167,29.9098,29.8031,29.9809,29.8759,29.7868,0.0402
18.06,29.9282,30.0223,29.9175,29.8264,29.9859,29.8853,29.8354,0.045
18.065,29.9185,30.0156,29.9011,29.7784,29.9815,29.8668,29.7219,0.0427
18.07,29.9267,30.0129,29.9059,29.8208,29.9771,29.875,29.8474,0.0369
18.075,29.921,30.0115,29.904,29.8233,29.9757,29.874,29.8519,0.0358
18.08,29.9139,30.0076,29.8849,29.7505,29.9755,29.8511,29.6627,0.0387
18.085,29.9055,30.0058,29.8737,29.7112,29.976,29.838,29.5739,0.0412
18.09,29.9218,30.0139,29.8936,29.7895,29.981,29.863,29.7792,0.0442
18.095,29.9175,30.0106,29.888,29.782,29.9783,29.8578,29.7673,0.0422
18.1,29.9404,30.0279,29.9279,29.9185,29.99,29.9059,30.0862,0.0497
18.105,29.9376,30.0291,29.9258,29.9046,29.9919,29.9034,30.0209,0.0524
18.11,29.9285,30.0211,29.9074,29.8472,29.9865,29.8825,29.8704,0.0491
18.115,29.9174,30.021,29.9025,29.8282,29.9875,29.877,29.8158,0.0512
18.12,29.9161,30.0223,29.8993,29.813,29.9898,29.8733,29.7728,0.0546
18.125,29.911,30.0206,29.8844,29.7525,29.9913,29.8553,29.6208,0.0588
18.13,29.927,30.0281,29.9035,29.8271,29.9959,29.8793,29.8172,0.0614
18.135,29.9275,30.0289,29.904,29.8318,29.9967,29.8806,29.8277,0.0626
18.14,29.9163,30.0203,29.8771,29.7383,29.9927,29.8488,29.5998,0.0623
18.145,29.9002,30.0124,29.8539,29.6648,29.9886,29.822,29.443,0.0614
18.15,29.9159,30.0215,29.8835,29.7885,29.9926,29.8595,29.7783,0.0617
18.155,29.9093,30.0238,29.8837,29.7874,29.9954,29.8601,29.769,0.0652
18.16,29.9219,30.027,29.9008,29.8668,29.9952,29.8828,29.9723,0.0625
18.165,29.9242,30.0248,29.9018,29.8836,29.9922,29.8856,30.0053,0.0591
18.17,29.9404,30.0299,29.9171,29.9413,29.9948,29.9049,30.1266,0.0599
18.175,29.9512,30.0298,29.9241,29.9755,29.9929,29.9147,30.1893,0.0569
18.18,29.9652,30.0359,29.9468,30.0613,29.9949,29.9433,30.3699,0.0558
18.185,29.98,30.0406,29.9624,30.1127,29.9969,29.9624,30.4489,0.0559
18.19,29.9698,30.0329,29.9445,30.0458,29.9917,29.9415,30.2422,0.0527
18.195,29.963,30.0257,29.9165,29.9303,29.9895,29.9071,29.9252,0.0546
18.2,29.9613,30.024,29.9157,29.9331,29.9874,29.9071,29.9375,0.0526
18.205,29.9453,30.0097,29.8823,29.824,29.9779,29.8682,29.6827,0.0469
18.21,29.9405,30.0075,29.8782,29.817,29.9761,29.8642,29.6893,0.0457
18.215,29.9491,30.0067,29.8873,29.8699,29.9729,29.8773,29.8493,0.0409
18.22,29.9352,30.0001,29.8707,29.8161,29.9687,29.8581,29.7254,0.0388
18.225,29.919,29.9958,29.8603,29.7857,29.9659,29.8465,29.6676,0.0374
18.23,29.9102,29.9922,29.8429,29.7198,29.9657,29.8255,29.5179,0.0401
18.235,29.9096,29.987,29.8408,29.7386,29.9598,29.8254,29.6085,0.0339
18.24,29.9276,30.0018,29.8798,29.8805,29.9687,29.873,29.9653,0.0384
18.245,29.9124,29.9943,29.8574,29.8005,29.9648,29.8465,29.7584,0.0376
18.25,29.9298,30.0023,29.8765,29.8683,29.97,29.8699,29.923,0.0409
18.255,29.9438,30.009,29.9005,29.9618,29.9725,29.9,30.1452,0.0403
18.26,29.9283,30.0044,29.8869,29.9095,29.97,29.8838,29.9909,0.0397
18.265,29.9158,29.9915,29.8388,29.7222,29.9657,29.825,29.5139,0.0424
18.27,29.9146,29.991,29.8371,29.7249,29.9655,29.824,29.5512,0.0427
18.275,29.9272,29.9971,29.864,29.8414,29.9666,29.8583,29.8683,0.0401
18.28,29.9234,29.9952,29.861,29.8365,29.965,29.8556,29.8549,0.039
18.285,29.9375,30.0018,29.8812,29.9131,29.9682,29.8807,30.0378,0.0397
18.29,29.9246,29.9962,29.8666,29.8619,29.9648,29.8637,29.897,0.0384
18.295,29.9377,30.0008,29.8876,29.9486,29.9654,29.8904,30.1094,0.036
18.3,29.9368,29.9971,29.8885,29.9648,29.9605,29.8931,30.1376,0.0305
18.305,29.9431,30.0004,29.895,29.9797,29.963,29.9008,30.1436,0.0325
18.31,29.9483,30.0003,29.9009,30.0049,29.9614,29.9088,30.1866,0.0299
18.315,29.9639,30.0089,29.9244,30.0811,29.9663,29.9371,30.3411,0.032
18.32,29.9818,30.0215,29.9596,30.1957,29.9733,29.9792,30.5762,0.0348
18.325,29.9733,30.0172,29.9325,30.0643,29.9744,29.9444,30.1846,0.0404
18.33,29.9687,30.013,29.9276,30.0487,29.9703,29.9392,30.1373,0.0366
18.335,29.9789,30.0188,29.9426,30.093,29.9737,29.957,30.2283,0.0384
18.34,29.974,30.0183,29.9367,30.0564,29.9745,29.9491,30.114,0.0403
18.345,29.9845,30.0221,29.9498,30.0987,29.976,29.9649,30.2094,0.0401
18.35,29.9676,30.0156,29.9323,30.0291,29.9721,29.9438,30.0265,0.0384
18.355,29.96,30.0182,29.9288,29.9958,29.9761,29.9382,29.9332,0.0437
18.36,29.9642,30.0207,29.9379,30.0271,29.9769,29.9493,30.02,0.0434
18.365,29.9749,30.0222,29.9534,30.0924,29.9749,29.9691,30.1915,0.0388
18.37,29.9921,30.0285,29.9695,30.1386,29.9787,29.988,30.2852,0.0408
18.375,29.9855,30.0295,29.9623,30.0886,29.9815,29.9777,30.1306,0.0452
18.38,29.9988,30.0422,29.9968,30.2007,29.9888,30.0187,30.3915,0.0484
18.385,30.0046,30.0404,30.0004,30.2129,29.9855,30.0234,30.403,0.0441
18.39,30.0051,30.0416,30.0009,30.1968,29.9868,30.0229,30.3317,0.0455
18.395,30.0026,30.0386,29.9991,30.1873,29.9833,30.0208,30.2967,0.0418
18.4,30.0138,30.0463,30.0284,30.2893,29.9857,30.0562,30.534,0.0401
18.405,29.9988,30.0383,30.001,30.169,29.9821,30.0218,30.2026,0.0402
18.41,29.9891,30.0364,29.999,30.1553,29.9802,30.019,30.1683,0.0384
18.415,30.0047,30.0423,30.0121,30.1872,29.9841,30.0338,30.2388,0.0408
18.42,29.9877,30.0374,30.0046,30.1576,29.9797,30.0246,30.1675,0.037
18.425,29.9957,30.0379,30.011,30.1768,29.9788,30.0321,30.2179,0.0349
18.43,29.9827,30.0267,29.98,30.0577,29.9721,29.9942,29.9264,0.0321
18.435,29.9707,30.018,29.9444,29.9108,29.9699,29.9495,29.5794,0.0351
18.44,29.96,30.0135,29.9278,29.8488,29.9682,29.9291,29.4753,0.0359
18.445,29.9567,30.0154,29.9227,29.8214,29.9717,29.9218,29.4531,0.0408
18.45,29.9656,30.015,29.9304,29.8675,29.9693,29.9323,29.6299,0.037
18.455,29.9499,30.0083,29.9148,29.8207,29.9647,29.9139,29.5572,0.0343
18.46,29.9598,30.0195,29.9478,29.9454,29.9706,29.954,29.8983,0.0361
18.465,29.9763,30.0301,29.9792,30.0593,29.976,29.9919,30.1809,0.0375
18.47,29.9814,30.0307,29.9883,30.0967,29.9744,30.0033,30.2614,0.0343
18.475,29.9896,30.0338,30.0036,30.1529,29.9743,30.0219,30.3799,0.0319
18.48,30.0051,30.0387,30.0192,30.2003,29.9766,30.0401,30.4616,0.032
18.485,30.0115,30.043,30.0279,30.2148,29.9796,30.0495,30.453,0.0341
18.49,30.0281,30.049,30.0426,30.2513,29.9833,30.066,30.5022,0.0361
18.495,30.0121,30.038,30.0116,30.1273,29.977,30.0276,30.1667,0.0337
18.5,30.0122,30.0415,30.0128,30.1123,29.9808,30.0275,30.1145,0.0378
18.505,29.9952,30.0348,29.9943,30.0403,29.9768,30.0046,29.9416,0.0362
18.51,30.009,30.04,30.0066,30.0774,29.9802,30.0188,30.0427,0.0381
18.515,29.9999,30.0391,29.9996,30.0411,29.9806,30.0092,29.9552,0.0398
18.52,30.0118,30.0455,30.0188,30.1079,29.9838,30.0321,30.1301,0.0404
18.525,30.0034,30.0431,30.0144,30.0892,29.9817,30.0263,30.0851,0.0387
18.53,30.0079,30.0423,30.0198,30.1139,29.9793,30.0332,30.1546,0.0351
18.535,30.0245,30.054,30.0513,30.2169,29.986,30.0703,30.3942,0.0379
18.54,30.0389,30.0685,30.0992,30.385,29.9922,30.1278,30.7802,0.0374
18.545,30.0324,30.0662,30.0884,30.3215,29.9917,30.1129,30.563,0.0385
18.55,30.0187,30.0659,30.083,30.2804,29.9924,30.1047,30.4227,0.04
18.555,30.0281,30.0701,30.0961,30.3151,29.9942,30.1195,30.4863,0.0399
18.56,30.012,30.0635,30.0763,30.2283,29.9905,30.0943,30.251,0.0387
18.565,30.0234,30.0674,30.0952,30.2952,29.9906,30.1168,30.4182,0.0358
18.57,30.0104,30.0624,30.0769,30.2108,29.9886,30.0931,30.1922,0.0362
18.575,30.0088,30.0621,30.0719,30.1779,29.9892,30.0857,30.1113,0.0376
18.58,29.9985,30.0611,30.0688,30.1594,29.9885,30.0811,30.077,0.037
18.585,29.9866,30.0538,30.0425,30.0513,29.9856,30.0479,29.823,0.0378
18.59,29.9781,30.0526,30.0371,30.0278,29.9852,30.0406,29.7987,0.0382
18.595,29.9638,30.0457,30.0177,29.959,29.9812,30.0167,29.6685,0.0365
18.6,29.9825,30.0594,30.0544,30.0894,29.9891,30.0604,30.0237,0.0399
18.605,29.9948,30.0619,30.0646,30.1265,29.9897,30.0724,30.1265,0.0389
18.61,30.0101,30.071,30.0937,30.2296,29.9937,30.1071,30.379,0.0389
18.615,30.0097,30.0701,30.0945,30.2272,29.9922,30.1074,30.3557,0.0368
18.62,30.0154,30.0721,30.1053,30.2629,29.9918,30.12,30.4287,0.0346
18.625,30.0028,30.0698,30.0908,30.1895,29.9922,30.1006,30.2184,0.0372
18.63,30.0174,30.0732,30.1022,30.2247,29.9935,30.1136,30.3013,0.0367
18.635,30.0325,30.0854,30.1414,30.3612,29.9988,30.1603,30.6243,0.0366
18.64,30.042,30.0898,30.153,30.3858,30.0012,30.1729,30.6432,0.0374
18.645,30.0446,30.0907,30.1559,30.3805,30.0013,30.175,30.5932,0.0368
18.65,30.0509,30.0923,30.1598,30.3773,30.0021,30.1781,30.5531,0.0369
18.655,30.0552,30.0954,30.167,30.3851,30.0038,30.1851,30.5443,0.0376
18.66,30.0486,30.0931,30.1585,30.3371,30.0027,30.1733,30.4034,0.0374
18.665,30.0435,30.0898,30.1488,30.2888,30.0007,30.1602,30.2776,0.0364
18.67,30.0302,30.0862,30.1313,30.2059,30.0001,30.137,30.0718,0.0384
18.675,30.0159,30.0774,30.1021,30.0905,29.9959,30.1005,29.8104,0.0379
18.68,30.0031,30.0683,30.0797,30.0145,29.9898,30.0731,29.6745,0.0344
18.685,30.013,30.0729,30.0909,30.0552,29.9925,30.086,29.8219,0.0356
18.69,29.9989,30.0646,30.0603,29.9374,29.9893,30.0477,29.5666,0.0367
18.695,30.0136,30.0724,30.0863,30.0419,29.9926,30.0793,29.8789,0.0363
18.7,29.9953,30.0632,30.0633,29.966,29.9865,30.0514,29.7255,0.0328
18.705,29.9953,30.0625,30.0632,29.9733,29.9855,30.0512,29.7825,0.0315
18.71,30.0073,30.0664,30.073,30.0109,29.9879,30.0627,29.9008,0.0325
18.715,29.9937,30.0551,30.039,29.8903,29.9819,30.0211,29.6256,0.0309
18.72,29.997,30.0579,30.042,29.903,29.9845,30.0242,29.6908,0.0333
18.725,30.0012,30.0618,30.046,29.9155,29.9881,30.0283,29.7451,0.0368
18.73,30.015,30.0743,30.0898,30.0896,29.9929,30.0819,30.2003,0.0354
18.735,30.0269,30.0788,30.104,30.1409,29.9949,30.0987,30.3096,0.0353
18.74,30.0385,30.0835,30.1251,30.2226,29.9955,30.1243,30.4909,0.0325
18.745,30.0316,30.0796,30.1168,30.1894,29.9923,30.1138,30.3748,0.03
18.75,30.0452,30.0844,30.1311,30.2355,29.9945,30.1304,30.4597,0.0301
18.755,30.0364,30.0798,30.1182,30.1816,29.9917,30.114,30.2974,0.0287
18.76,30.0206,30.0739,30.0991,30.1053,29.9887,30.0901,30.0946,0.0281
18.765,30.0337,30.0754,30.1065,30.1343,29.9886,30.0988,30.1706,0.0266
18.77,30.0226,30.0708,30.0963,30.0988,29.9852,30.0862,30.084,0.0241
18.775,30.0299,30.0758,30.1124,30.1572,29.9871,30.1053,30.2303,0.0237
18.78,30.0286,30.0763,30.1098,30.1383,29.9882,30.1011,30.1698,0.0251
18.785,30.0155,30.0697,30.0822,30.0249,29.9864,30.0663,29.8823,0.0273
18.79,30.0207,30.0694,30.0836,30.0355,29.9855,30.068,29.933,0.0259
18.795,30.0345,30.0786,30.1026,30.0952,29.9922,30.0899,30.0842,0.0304
18.8,30.0346,30.0787,30.1081,30.1212,29.991,30.0967,30.1555,0.0277
18.805,30.0285,30.0761,30.1003,30.0905,29.9894,30.0867,30.077,0.027
18.81,30.013,30.0684,30.0767,30.004,29.9853,30.0577,29.8703,0.0258
18.815,30.0235,30.0754,30.0848,30.0199,29.9917,30.0659,29.9151,0.0319
18.82,30.0061,30.0672,30.0646,29.9555,29.9863,30.0418,29.7808,0.0287
18.825,29.9937,30.0608,30.0394,29.8619,29.9843,30.0106,29.5742,0.0303
18.83,29.9915,30.0607,30.0344,29.8479,29.9851,30.0043,29.579,0.0321
18.835,30.0067,30.0695,30.0556,29.9295,29.9908,30.0299,29.8118,0.0352
18.84,29.9944,30.0679,30.0453,29.892,29.9911,30.0169,29.7334,0.0371
18.845,29.9872,30.0642,30.0321,29.8502,29.9895,30.001,29.6541,0.0374
18.85,29.988,30.0648,30.0331,29.8643,29.9897,30.0026,29.7177,0.0375
18.855,29.9995,30.0725,30.0537,29.9456,29.9943,30.0277,29.9344,0.0394
18.86,29.991,30.0701,30.0468,29.9272,29.9929,30.0196,29.8926,0.0387
18.865,30.0094,30.0873,30.0938,30.0986,30.0028,30.0763,30.3087,0.0426
18.87,29.9953,30.0848,30.0861,30.0694,30.0013,30.0668,30.2072,0.0419
18.875,30.0133,30.0991,30.1265,30.2122,30.0093,30.1153,30.5301,0.0446
18.88,30.0314,30.1054,30.1354,30.2257,30.0146,30.1247,30.5049,0.0492
18.885,30.0459,30.1066,30.1392,30.2325,30.015,30.1287,30.4803,0.0488
18.89,30.0574,30.1069,30.1434,30.2451,30.0142,30.1336,30.4784,0.047
18.895,30.0681,30.1085,30.1478,30.2529,30.0149,30.1383,30.4628,0.0469
18.9,30.0581,30.1071,30.1397,30.2105,30.015,30.1275,30.3249,0.048
18.905,30.0639,30.1092,30.1543,30.2689,30.0139,30.1457,30.4596,0.0441
18.91,30.0555,30.1045,30.1444,30.2299,30.0102,30.1335,30.3421,0.0412
